update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,exploratory_reward,return_mean,return_std,return_min,return_max
20,15360,252.03639304127796,53,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9441213143679004,0.004073040903676883,0.0023277759386388652,2.509787370546616e-05,0.002474993667670735,0.011305496666656359,0.0,0.0,0.0,0.0
21,16128,253.84375540788835,56,0.016666666915019352,0.037267800180329984,0.0,0.10000000149011612,100.0,0.0,100.0,100.0,1.9425679515115917,0.005931276303679549,-0.0009646040113201101,0.0001089193120930911,0.005843960597188135,0.0321480619606561,0.016666666915019352,0.037267800180329984,0.0,0.10000000149011612
22,16896,245.52626001949133,59,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.942287796953072,0.001381284897756056,0.0018020023509244254,2.0171069536519443e-05,0.002893565146999824,0.0017363947581971746,0.0,0.0,0.0,0.0
23,17664,249.00399360225893,63,0.028428571564810618,0.06963549444998113,0.0,0.19900000095367432,98.42857142857143,3.8491981672307083,89.0,100.0,1.943324191806217,0.007157876010145022,-0.003692446327259328,0.0004892556643367832,0.015396950225515292,0.03852374878708665,0.028428571564810618,0.06963549444998113,0.0,0.19900000095367432
24,18432,245.5650610000835,66,0.0676250010728836,0.17891893524932614,0.0,0.5410000085830688,93.875,16.205226780270618,51.0,100.0,1.9440147524389129,0.006577885035862134,-0.006199994401069849,0.0025163419644339455,0.01711235457638564,0.013824222699610582,0.0676250010728836,0.17891893524932614,0.0,0.5410000085830688
25,19200,241.17178914331234,69,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9425294818356633,0.005890335727902614,0.0020164409509604297,0.00011981600052223447,0.005339455742091052,0.021839689809134255,0.0,0.0,0.0,0.0
26,19968,236.98194796267174,72,0.0923750028014183,0.2444012847714477,0.0,0.7390000224113464,91.125,23.48104288569824,29.0,100.0,1.9406440644524992,0.01946506953527205,-0.01174700509629171,0.005779850107394902,0.039022570578359686,0.006978854079403975,0.0923750028014183,0.2444012847714477,0.0,0.7390000224113464
27,20736,236.534692239312,75,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9396355709371467,-0.00487851521900969,0.000972111239576634,0.0002672366364914562,0.01721555774974796,0.04582606277524296,0.0,0.0,0.0,0.0
28,21504,234.1430587366464,79,0.04737500101327896,0.12534247104256913,0.0,0.3790000081062317,96.125,10.252286330375288,69.0,100.0,1.9388398882001638,0.021808889631605172,0.0010436434913572157,0.0010428792135569094,0.013788311275114816,0.038025520764289056,0.04737500101327896,0.12534247104256913,0.0,0.3790000081062317
29,22272,229.36931286162658,82,0.10814286129815238,0.26489482950504817,0.0,0.7570000290870667,89.57142857142857,25.544678746167428,27.0,100.0,1.9433139286314447,0.016023302780846887,-0.010599224579304215,0.005380811390735642,0.02483748488516074,0.00687687583814441,0.10814286129815238,0.26489482950504817,0.0,0.7570000290870667
30,23040,227.4987442538694,85,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9434013829256098,0.02586566247373412,0.010293927100671377,0.0003155575511248898,0.014969840592047508,0.014015921798912485,0.0,0.0,0.0,0.0
31,23808,224.76291628205777,89,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9432735334460933,0.0136943576643489,0.002524844627707523,0.00020159624245241758,0.00589509797536628,0.024180446208119825,0.0,0.0,0.0,0.0
32,24576,220.4074887046503,92,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9426747468921046,0.010640179984297523,0.004693634929661054,0.00019107079973670893,0.005865529382750402,0.012981226129616595,0.0,0.0,0.0,0.0
33,25344,213.31123015942126,96,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9433055066814025,0.008022495457415365,0.0027199738755522653,4.969146298089191e-05,0.0033587208753238598,-0.00040589781790745846,0.0,0.0,0.0,0.0
34,26112,217.4596957789106,99,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9441594413171213,0.0039382375747626,0.0024855023582119884,5.332720194054964e-05,0.002585819369385804,0.04215399422599533,0.0,0.0,0.0,0.0
35,26880,217.24648209764078,103,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9445042313697438,0.003124447682372041,0.0012426412891291723,3.254557768861123e-05,0.0018639564616564858,0.013545814303510635,0.0,0.0,0.0,0.0
36,27648,213.45887397292117,107,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9441006992322702,0.0023771812264499204,0.0017824448087158846,6.029062375841517e-05,0.002367198086651135,0.030720293641688514,0.0,0.0,0.0,0.0
37,28416,214.3051531692256,110,0.04059999883174896,0.12179999649524689,0.0,0.4059999883174896,96.6,10.200000000000001,66.0,100.0,1.9441733886487782,0.008857346962239868,-0.00817966596261499,0.0018029642575278688,0.021683396385735864,0.030406667781232837,0.04059999883174896,0.12179999649524689,0.0,0.4059999883174896
38,29184,204.29884653752916,114,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9434371703925233,0.00450534842090633,0.0009231183346211461,4.959376731133077e-05,0.0024026137527278107,0.018993326218310007,0.0,0.0,0.0,0.0
39,29952,198.44941043211443,118,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.942006082739681,0.006349329061284455,0.0025824020893689217,7.147000567122679e-05,0.003319160840947463,0.008374242477269438,0.0,0.0,0.0,0.0
40,30720,196.4944616047356,122,0.2653333346048991,0.39149145192444024,0.0,0.9459999799728394,74.22222222222223,38.507655163263834,6.0,100.0,1.9314557419468958,0.03615124201398127,-0.025029831981214556,0.012531264425883648,0.050604696227307976,0.021825206532897875,0.2653333346048991,0.39149145192444024,0.0,0.9459999799728394
41,31488,197.10718018967347,126,0.03611110978656345,0.10213764242500366,0.0,0.32499998807907104,97.22222222222223,7.856742013183861,75.0,100.0,1.934623443832,0.00956889973614731,0.0001719867955027136,0.001913770583727492,0.03010087590999591,0.022359526220204068,0.03611110978656345,0.10213764242500366,0.0,0.32499998807907104
42,32256,191.15571038156838,130,0.130222221215566,0.24888630865558134,0.0,0.6940000057220459,88.0,23.15167380558045,34.0,100.0,1.9215314827548962,0.05726453591220585,-0.012271760594709727,0.005948221591247194,0.04597395052158914,0.023269759652399597,0.130222221215566,0.24888630865558134,0.0,0.6940000057220459
43,33024,188.33191360537643,134,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.92334571108222,0.01568810767427446,0.0076460164399729065,0.0003704347207499718,0.01671484540917582,0.016405314445104107,0.0,0.0,0.0,0.0
44,33792,172.81774508532635,138,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9270843273649614,0.021042639708260442,0.0029633060553730197,0.0009101419545777326,0.013183729662400556,0.01597784408604815,0.0,0.0,0.0,0.0
45,34560,174.26772628021683,143,0.13880000114440919,0.29018263570349545,0.0,0.8830000162124634,86.8,28.02070662920548,13.0,100.0,1.929923636528353,0.017897374088344502,-0.009400422738281122,0.0024556819178371317,0.01824787863877565,0.011042165790540544,0.13880000114440919,0.29018263570349545,0.0,0.8830000162124634
46,35328,170.6234376017988,147,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9415549129868548,0.00980394575117316,0.004235407942189795,6.720929154128512e-05,0.0051733018072475595,-0.01261983026117621,0.0,0.0,0.0,0.0
47,36096,162.77055157770016,152,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9414534516011674,0.0049472226380279,0.005794561378441661,0.0008040107189666393,0.020321514457310095,0.007700395064186929,0.0,0.0,0.0,0.0
48,36864,167.60991011513542,156,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9425404301534097,0.007693367417232366,0.002524146392924346,0.0004889845706353609,0.012513873329661395,0.012261272281296635,0.0,0.0,0.0,0.0
49,37632,163.44703643974455,161,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9437688052033384,-0.004041269456593,0.0006431880905258444,6.0126023837152785e-05,0.005827660131103928,0.024338995622989582,0.0,0.0,0.0,0.0
50,38400,163.79205570065525,166,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9434502604417503,0.003633435421230994,0.0006166554324333143,5.307982777371286e-05,0.004116605259631361,0.007540584881259973,0.0,0.0,0.0,0.0
51,39168,154.89930191997254,171,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9436526245748003,-0.0019497225702404346,0.0006282808404212877,3.6315218346797545e-05,0.002835311780457594,0.005002210568494149,0.0,0.0,0.0,0.0
52,39936,153.43166174387622,176,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.943806032339732,0.0006832970986844581,-0.00042520236703561903,2.185962343700711e-05,0.0022232850480511284,-0.007374077350082317,0.0,0.0,0.0,0.0
53,40704,152.81046362940955,181,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9443233360846837,-0.00045164958913801456,0.00038253011905453604,1.6453663869907726e-05,0.0018512670863472733,0.007613682130232557,0.0,0.0,0.0,0.0
54,41472,152.84209081885695,186,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9443282972400386,0.00041097154502267585,0.00018407747995752288,3.540303626195276e-05,0.0020235292776694795,0.015326076825793572,0.0,0.0,0.0,0.0
55,42240,142.80868810118926,191,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9440979602125783,-0.0002485225571338863,0.00019424474839032277,1.6458946807976216e-05,0.001105827338868289,0.02896675162926127,0.0,0.0,0.0,0.0
56,43008,145.53858641908735,196,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9448688869985442,-0.00047171237434895374,9.015332104430247e-05,9.108514688623467e-06,0.0009006782980659593,0.02285544426235631,0.0,0.0,0.0,0.0
57,43776,139.456595127396,202,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9445078175825377,-0.0009034980920053689,0.00012898719667001993,2.1273374708851513e-05,0.0009804777729206882,-0.0033641135777399897,0.0,0.0,0.0,0.0
58,44544,134.6657609868031,208,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9432206678514679,0.0005703835842420327,0.0005074422320300679,3.637719793400084e-05,0.001510569160277667,0.01109573615830782,0.0,0.0,0.0,0.0
59,45312,133.28471279630705,213,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9444438425513606,0.00014270247510239642,0.00023343975375667014,2.6295452393773736e-05,0.0009598689365421138,0.014538076319882262,0.0,0.0,0.0,0.0
60,46080,138.46392622422493,219,0.13622221681806776,0.2548484319000223,0.0,0.6129999756813049,87.33333333333333,23.697163449568293,43.0,100.0,1.943456024241944,0.012920427741050844,-0.025259107256749996,0.007266337083184918,0.039105008800282365,0.020683868042020114,0.13622221681806776,0.2548484319000223,0.0,0.6129999756813049
61,46848,137.22924084397616,225,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.937778768595308,0.046784956044575665,0.011969281719861632,0.0007360141444479976,0.02363271647074754,0.002399528201648883,0.0,0.0,0.0,0.0
62,47616,136.58335744186635,230,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9411148337336879,0.005520094882285775,0.006422145367622534,0.00024822004624432587,0.015403869533645793,0.009859881336705139,0.0,0.0,0.0,0.0
63,48384,132.10475645541447,236,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9429230242967606,0.010274770976290407,0.0011768911818611134,7.164489746456597e-05,0.009090983434113527,0.00341050338035458,0.0,0.0,0.0,0.0
64,49152,130.2146002269157,242,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.9433884480968118,0.0018164875704277013,0.0020309353267956944,4.1383305266112315e-05,0.005888164709071587,-0.007812267021451927,0.0,0.0,0.0,0.0
65,49920,129.71049371823958,248,0.14960000514984131,0.30784646529435616,0.0,0.9100000262260437,85.6,29.903845906505072,10.0,100.0,1.9350523320026696,0.020217154422766725,-0.019842888841859956,0.007059368858557587,0.033545085977777236,0.00878656044180288,0.14960000514984131,0.30784646529435616,0.0,0.9100000262260437
66,50688,130.83751889314252,254,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.938530538386355,0.010428406498022014,0.004330174586944698,0.00021502540991227836,0.01054225180791882,0.02457493645982047,0.0,0.0,0.0,0.0
